"Corr_int_SCL_cases.eps","Corr_int_SCL_cases.m1","Corr_int_SCL_cases.m2","Corr_int_SCL_cases.m3","Corr_int_SCL_cases.m4","Corr_int_SCL_cases.m5","Corr_int_SCL_cases.m6","Corr_int_CL_cases.eps","Corr_int_CL_cases.m1","Corr_int_CL_cases.m2","Corr_int_CL_cases.m3","Corr_int_CL_cases.m4","Corr_int_CL_cases.m5","Corr_int_CL_cases.m6","Corr_int_SCL_cases_icovid.eps","Corr_int_SCL_cases_icovid.m1","Corr_int_SCL_cases_icovid.m2","Corr_int_SCL_cases_icovid.m3","Corr_int_SCL_cases_icovid.m4","Corr_int_SCL_cases_icovid.m5","Corr_int_SCL_cases_icovid.m6","Corr_int_SCL_deaths.eps","Corr_int_SCL_deaths.m1","Corr_int_SCL_deaths.m2","Corr_int_SCL_deaths.m3","Corr_int_SCL_deaths.m4","Corr_int_SCL_deaths.m5","Corr_int_SCL_deaths.m6","Corr_int_CL_deaths.eps","Corr_int_CL_deaths.m1","Corr_int_CL_deaths.m2","Corr_int_CL_deaths.m3","Corr_int_CL_deaths.m4","Corr_int_CL_deaths.m5","Corr_int_CL_deaths.m6"
0.01,0.0505812557868386,0.00809300092589417,0.00161174170981791,0.000240046637632454,0,0,0.01,0.0272692681689426,0.00211389675728237,0.000211389675728237,8.4555870291295e-05,4.22779351456475e-05,0,0.01,0.0542656406825025,0.00883238541318167,0.00173971227835396,0.000267648042823687,0,0,0.01,0.0169988993518405,0.00281276751864987,0.000448412213118095,0.000122294239941299,4.07647466470996e-05,0,0.01,0.0285490371697268,0.00291088222122705,0.00026123301985371,3.73190028362442e-05,0,0
0.0105713706482118,0.0528445526559446,0.00919035698364254,0.00192037310105963,0.000308631391241727,0,0,0.0105713741673806,0.0287489958990403,0.00232528643301061,0.000253667610873885,0.000126833805436942,4.22779351456475e-05,0,0.0105713706482118,0.0565741050518568,0.0100033456005353,0.00204081632653061,0.000334560053529609,0,0,0.010571389559328,0.0169988993518405,0.00281276751864987,0.000448412213118095,0.000122294239941299,4.07647466470996e-05,0,0.0105713741673806,0.0301164352888491,0.00332139125242574,0.000298552022689954,3.73190028362442e-05,0,0
0.0111753877381874,0.0568910531188917,0.0102534206645863,0.00219471211549673,0.000411508521655636,0,0,0.0111753951786761,0.030228723629138,0.0024943981735932,0.000253667610873885,0.000126833805436942,8.4555870291295e-05,0,0.0111753877381874,0.0608230177316828,0.0112077617932419,0.0023084643693543,0.000434928069588491,0,0,0.0111754277215069,0.0169988993518405,0.00281276751864987,0.000448412213118095,0.000122294239941299,4.07647466470996e-05,0,0.0111753951786761,0.0318704284221526,0.00365726227795193,0.000447828034034931,3.73190028362442e-05,0,0
0.0118139165917861,0.0595658585096533,0.0119680395048181,0.00257192826034772,0.000480093275264909,6.85847536092727e-05,0,0.0118139283902126,0.0314547837483617,0.00287489958990403,0.000253667610873885,0.000126833805436942,8.4555870291295e-05,0,0.0118139165917861,0.0637671462027434,0.0131147540983607,0.00274339243894279,0.000535296085647374,6.69120107059217e-05,0,0.0118139799936163,0.0350169173698585,0.00383188618482736,0.000489176959765195,0.000122294239941299,8.15294932941992e-05,4.07647466470996e-05,0.0118139283902126,0.0333258695327661,0.0042170473204956,0.000522466039707419,3.73190028362442e-05,0,0
0.012488929109883,0.0628236343060938,0.0129625184321525,0.00308631391241727,0.000685847536092727,0.000171461884023182,0,0.0124889457399578,0.0334418467002072,0.00317084513592356,0.000295945546019532,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.012488929109883,0.0673803947808632,0.0143526262964202,0.00334560053529609,0.000736032117765139,0.000167280026764804,0,0.0124890184758625,0.0350169173698585,0.00383188618482736,0.000489176959765195,0.000122294239941299,8.15294932941992e-05,4.07647466470996e-05,0.0124889457399578,0.035303776683087,0.00470219435736677,0.00070906105388864,3.73190028362442e-05,0,0
0.0132025098619815,0.0665615033777991,0.0142656287507287,0.00366928431809609,0.00106306368094373,0.000240046637632454,0,0.0132025318373208,0.0360208007440917,0.00359362448738004,0.000380501416310827,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0132025098619815,0.0714620274339244,0.0158916025426564,0.00398126463700234,0.00110404817664771,0.000234192037470726,0,0.0132026279521987,0.0350169173698585,0.00672618319677143,0.000774530186294892,0.000163058986588398,8.15294932941992e-05,4.07647466470996e-05,0.0132025318373208,0.0379161068816241,0.00507538438572921,0.000821018062397373,3.73190028362442e-05,0,0
0.0139568625237679,0.0701279105654813,0.016220294228593,0.004526593738212,0.00130311031857618,0.000308631391241727,0,0.0139568904009072,0.0380078636959371,0.00393184796854522,0.000380501416310827,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0139568625237679,0.075242556038809,0.0180662428905989,0.00495148879223821,0.00133824021411843,0.000301104048176648,0,0.0139570123289565,0.0350169173698585,0.00672618319677143,0.000774530186294892,0.000163058986588398,8.15294932941992e-05,4.07647466470996e-05,0.0139568904009072,0.0400059710404538,0.00544857441409166,0.000895656068069861,3.73190028362442e-05,0,0
0.0147543166824887,0.0754089365933953,0.0186550529817222,0.00545248791193718,0.00157744933301327,0.000445800898460272,6.85847536092727e-05,0.0147543510641113,0.0409673191561324,0.00448146112543863,0.000380501416310827,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0147543166824887,0.0806958849113416,0.0207427233188357,0.00612244897959184,0.00167280026764804,0.000434928069588491,6.69120107059217e-05,0.0147545014413743,0.0350169173698585,0.00672618319677143,0.00110064815947169,0.000244588479882598,8.15294932941992e-05,4.07647466470996e-05,0.0147543510641113,0.0428795342588446,0.00634423048216152,0.00100761307657859,3.73190028362442e-05,0,0
0.0155973350311683,0.0795926065635609,0.0206440108363911,0.00637838208566236,0.00198895785466891,0.000582970405678818,0.000102877130413909,0.015597376569561,0.0436731070054539,0.0049887963471864,0.000465057286602122,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0155973350311683,0.0851789896286383,0.0229173636667782,0.00715958514553362,0.00220809635329542,0.000602208096353295,0.000100368016058883,0.0155975582490434,0.0350169173698585,0.00672618319677143,0.00110064815947169,0.000285353226529697,8.15294932941992e-05,4.07647466470996e-05,0.015597376569561,0.0455291834602179,0.00697865353037767,0.00134348410210479,3.73190028362442e-05,0,0
0.0164885209738818,0.0847021707074517,0.0233531086039573,0.00775007715784781,0.00243475875312918,0.000720139912897363,0.000171461884023182,0.0164885703746364,0.0466325624656492,0.00536929776349723,0.000591891092039065,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0164885209738818,0.0904984944797591,0.0259953161592506,0.00859819337571094,0.00267648042823687,0.0007694881231181,0.000200736032117765,0.0164887864424947,0.0350169173698585,0.00839753780930252,0.00118217765276589,0.000285353226529697,8.15294932941992e-05,4.07647466470996e-05,0.0164885703746364,0.0486639796984625,0.0077623525899388,0.00149276011344977,3.73190028362442e-05,0,0
0.0174306266655719,0.0898117348513425,0.02640513013957,0.00936181886766572,0.00329206817324509,0.000857309420115908,0.000171461884023182,0.0174306846915468,0.0492537944446793,0.00634169027184712,0.000634169027184712,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0174306266655719,0.0959518233522917,0.0291736366677819,0.0102040816326531,0.00351288056206089,0.000936768149882904,0.000234192037470726,0.0174309384844178,0.0528718764012882,0.0095797154620684,0.00158982511923688,0.000285353226529697,8.15294932941992e-05,4.07647466470996e-05,0.0174306846915468,0.0514255859083445,0.00865800865800866,0.00167935512763099,0.000111957008508733,0,0
0.0184265615112365,0.0955728541545214,0.0291828126607455,0.0109735605774836,0.00418366997016563,0.00126881794177154,0.000308631391241727,0.0184266289867974,0.0526783071914768,0.00706041516932313,0.000718724897476007,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0184265615112365,0.101940448310472,0.0321846771495483,0.0119103379056541,0.00451656072264972,0.00133824021411843,0.000368016058882569,0.0184269241103463,0.0528718764012882,0.011862541274306,0.00175288410582528,0.000366882719823896,8.15294932941992e-05,4.07647466470996e-05,0.0184266289867974,0.0548216151664428,0.00992685475444096,0.00197790715032094,0.000223914017017465,3.73190028362442e-05,0
0.0194794011507355,0.102122698124207,0.0320290799355303,0.0126538870409108,0.00514385652069545,0.001886080724255,0.00065155515928809,0.0194794789662937,0.0553418171056526,0.00769458419650784,0.000887836638058597,0.000126833805436942,8.4555870291295e-05,4.22779351456475e-05,0.0194794011507355,0.108765473402476,0.0351957176313148,0.0135831381733021,0.00545332887253262,0.00197390431582469,0.000702576112412178,0.0194798193150644,0.0528718764012882,0.011862541274306,0.00191594309241368,0.000448412213118095,8.15294932941992e-05,4.07647466470996e-05,0.0194794789662937,0.0578817733990148,0.0108598298253471,0.00250037319002836,0.00026123301985371,3.73190028362442e-05,0
0.0205923969569629,0.107883817427386,0.0357669490072357,0.0148828915332122,0.00648125921607627,0.00246905112993382,0.00102877130413909,0.020592486073831,0.0584281063712848,0.00866697670485773,0.000930114573204245,0.00016911174058259,8.4555870291295e-05,4.22779351456475e-05,0.0205923969569629,0.114720642355303,0.0391435262629642,0.0160588825694212,0.00679156908665105,0.00254265640682502,0.00107059217129475,0.0205928758524867,0.0528718764012882,0.011862541274306,0.00211976682564918,0.000489176959765195,8.15294932941992e-05,4.07647466470996e-05,0.020592486073831,0.0609419316315868,0.0120540379161069,0.00272428720704583,0.000335871025526198,3.73190028362442e-05,0
0.0217689860767164,0.114227907136244,0.0393333561949179,0.0173862350399506,0.00775007715784781,0.00305202153561263,0.00137169507218545,0.0217690875323042,0.0618948970532279,0.00955481334291633,0.00101467044349554,0.00016911174058259,8.4555870291295e-05,4.22779351456475e-05,0.0217689860767164,0.121278019404483,0.0430244228839077,0.018835731013717,0.00809635329541653,0.00311140849782536,0.00140515222482436,0.0217695312783516,0.0528718764012882,0.0142268965798378,0.00297582650523827,0.000733765439647793,0.000163058986588398,4.07647466470996e-05,0.0217690875323042,0.0648604269293925,0.0134721600238842,0.00313479623824451,0.000373190028362442,3.73190028362442e-05,0
